t,x_ref,y_ref,vx_ref,vy_ref,v_xy_ref,ax_ref,ay_ref,a_xy_ref,x_odom,y_odom,vx_odom,vy_odom,v_xy_odom
0.15020418167114258,-17.848385242951235,-0.8999999999999972,0.4408681130135469,2.5878432949941175e-14,0.4408681130135469,5.7003720390142885,2.6631954104116657e-13,5.7003720390142885,-17.99385497954465,-0.9983647797430836,0.19210652461065125,0.04181554021264308,0.1966048224262516
0.16005587577819824,-17.843759951380445,-0.8999999999999969,0.49833068916147544,2.8542698720430495e-14,0.49833068916147544,5.760159887813132,2.6055243975009927e-13,5.760159887813132,-17.991735771346836,-0.997918801368666,0.2387049313903439,0.04869539451117655,0.2436211930778353
0.1699991226196289,-17.838529440536636,-0.8999999999999966,0.552794129608562,3.089196650347137e-14,0.552794129608562,5.194586841827596,2.1197800180951225e-13,5.194586841827596,-17.989108909085093,-0.9974004247838442,0.29141189265922746,0.05574798125671013,0.2966963575735833
0.17999982833862305,-17.832750892292594,-0.8999999999999964,0.601898769381012,3.2767587518664024e-14,0.601898769381012,4.625757784191621,1.631239201748512e-13,4.625757784191621,-17.98590118358357,-0.9968065675185578,0.34989344466505234,0.062796283047492,0.3554838896267407
0.18999671936035156,-17.826512075139423,-0.899999999999996,0.6452999319525352,3.4154220437856964e-14,0.6452999319525352,4.057136905624903,1.1428771807202422e-13,4.057136905624903,-17.982092005909404,-0.9961445218930253,0.41262406659872863,0.06956052437786343,0.41844627718286054
0.20005369186401367,-17.81982670328224,-0.8999999999999957,0.683226360473328,3.505656913926944e-14,0.683226360473328,3.4850947235019367,6.515767612225177e-14,3.4850947235019367,-17.97761247577078,-0.995412727263943,0.4789321198681416,0.07591974417702957,0.4849121394616736
0.21006441116333008,-17.81282212399544,-0.8999999999999952,0.7152640747362708,3.5464061649006736e-14,0.7152640747362708,2.915699771450648,1.6254992448733533e-14,2.915699771450648,-17.97247976090445,-0.9946234626225648,0.5468757120286563,0.08168353598689088,0.5529423518398382
0.22008371353149414,-17.80551885269812,-0.8999999999999949,0.7416224206368265,3.538172510213637e-14,0.7416224206368265,2.34580575842841,-3.269055325000666e-14,2.34580575842841,-17.966655083244216,-0.9937785479205746,0.6155127307955516,0.08681589684169266,0.6216051171892205
0.23000764846801758,-17.7980526896159,-0.8999999999999946,0.7621014094932161,3.481674105181569e-14,0.7621014094932161,1.7813293497257412,-8.117080611579553e-14,1.7813293497257412,-17.960208569406266,-0.9928942897636256,0.68347380081281,0.09128575665596839,0.6895429832619293
0.24000144004821777,-17.790356899019233,-0.8999999999999944,0.7770632199588424,3.376158183378879e-14,0.7770632199588424,1.212886162801745,-1.2999174711002974e-13,1.212886162801745,-17.95304006307241,-0.9919620470216209,0.7508550253571589,0.09518494877671924,0.7568642173981581
0.2501652240753174,-17.78240628844119,-0.8999999999999939,0.7864528455370985,3.218804809765678e-14,0.7864528455370985,0.6347739113036204,-1.7964311908118768e-13,0.6347739113036204,-17.945070774376305,-0.9909768348883677,0.816643875967892,0.0985335857636301,0.8225667679157118
0.26020383834838867,-17.77448901673734,-0.8999999999999937,0.7899591120577147,3.013853977504553e-14,0.7899591120577147,0.06378365915520501,-2.2868281565890017e-13,0.06378365915520501,-17.936578143826274,-0.9899752445582156,0.8775877536213391,0.10127207197310821,0.8834117374519509
0.2700541019439697,-17.766713725021134,-0.8999999999999932,0.7878279833538607,2.76489746700864e-14,0.7878279833538607,-0.4964912295177142,-2.768022195143095e-13,0.4964912295177142,-17.927656136901327,-0.98896641301661,0.9329103587973342,0.10349430597004684,0.9386334795433159
0.28000521659851074,-17.75890794848152,-0.899999999999993,0.7800711935823543,2.4652637965133272e-14,0.7800711935823543,-1.0625011102715307,-3.254141751610403e-13,1.0625011102715307,-17.918103469745166,-0.9879257240322351,0.9837428168417851,0.10535504146363978,0.9893682906024506
0.29006171226501465,-17.751126430690427,-0.8999999999999928,0.7665097329699586,2.11330374593709e-14,0.7665097329699586,-1.6345175259687117,-3.745420041523645e-13,1.6345175259687117,-17.907975484352203,-0.9868580461063032,1.0294424228818349,0.10692090234610503,1.0349800874351776
0.3001699447631836,-17.743471739046836,-0.8999999999999926,0.7470819891548146,1.709754848739909e-14,0.7470819891548146,-2.209463578589721,-4.2392144603075076e-13,2.209463578589721,-17.897364882843917,-0.9857704636857374,1.0692001051295625,0.10824855419635018,1.0746658151698452
0.3099977970123291,-17.73624528961202,-0.8999999999999924,0.7226210384579331,1.269543224689116e-14,0.7226210384579331,-2.7684623750717066,-4.719312522641113e-13,2.7684623750717066,-17.88669537243464,-0.9847013589977097,1.1015353282246392,0.10936344288343962,1.1069509663784947
0.32004547119140625,-17.729133518972496,-0.8999999999999923,0.6922919008269945,7.746009053827193e-15,0.6922919008269945,-3.1188053877966326,-4.969654932497182e-13,3.1188053877966326,-17.875482518463176,-0.9835966375077996,1.1279143939081644,0.11038065409553247,1.1333025936543952
0.33002543449401855,-17.722377868503283,-0.8999999999999923,0.6617259990359374,2.9118996095321703e-15,0.6617259990359374,-3.0065963720059403,-4.717892550831608e-13,3.0065963720059403,-17.864131884237597,-0.9824910945261863,1.1471942304101206,0.11132200293935697,1.1525828346043936
0.34000468254089355,-17.715922270931227,-0.8999999999999924,0.6322826577599949,-1.6705317385122869e-15,0.6322826577599949,-2.8943978799761343,-4.466153781235762e-13,2.8943978799761343,-17.85261071023837,-0.9813749039078228,1.1590354130640153,0.11223296567343945,1.1644566661410496
0.35006117820739746,-17.70970813696872,-0.8999999999999924,0.6037435101812366,-6.0343832270857935e-15,0.6037435101812366,-2.781328591706371,-4.2124612137764163e-13,2.781328591706371,-17.840927502258786,-0.9802415049678344,1.1627119240778179,0.11314286571836524,1.1682038890774613
0.36007118225097656,-17.703802198792882,-0.8999999999999925,0.5764660228418506,-1.0124624139806517e-14,0.5764660228418506,-2.668784164767449,-3.9599462730680564e-13,2.668784164767449,-17.82930974819871,-0.9791046429161397,1.1575347230229467,0.11405595255987766,1.1631403162637564
0.37018752098083496,-17.698105054431593,-0.8999999999999926,0.5500428316246767,-1.400158269009994e-14,0.5500428316246767,-2.5550419516977163,-3.704743870154508e-13,2.5550419516977163,-17.817659858816548,-0.9779456251583739,1.143072844432876,0.1149954201881944,1.1488426673588186
0.3800032138824463,-17.692827258725416,-0.8999999999999927,0.5255046882898642,-1.7516557647730984e-14,0.5255046882898642,-2.444679586102446,-3.457124801288058e-13,2.444679586102446,-17.806551759288183,-0.9768128787741387,1.1202520088629146,0.11592413098855173,1.1262339754717252
0.3899998664855957,-17.687694336144947,-0.8999999999999929,0.5016282617223946,-2.0846422433374857e-14,0.5016282617223946,-2.3322857861128683,-3.204947820940928e-13,2.3322857861128683,-17.795500591708976,-0.975648810074436,1.0885998973634434,0.11689267630700662,1.094857814656275
0.40018796920776367,-17.68270276967926,-0.899999999999993,0.4784502684599985,-2.3980725650989124e-14,0.4784502684599985,-2.2177378419786544,-2.947937606325742e-13,2.2177378419786544,-17.78460741320753,-0.9744529339132076,1.048457369768825,0.11790025393266608,1.055065555356609
0.410083532333374,-17.678074928835272,-0.8999999999999934,0.45705465271973567,-2.6774407033004203e-14,0.45705465271973567,-2.1064769203510916,-2.6983024551939256e-13,2.1064769203510916,-17.77445985314339,-0.9732820373745149,1.0030074586601643,0.11888941625120913,1.0100290369214513
0.4200315475463867,-17.673630580643426,-0.8999999999999937,0.43665596114399413,-2.933382862764964e-14,0.43665596114399413,-1.9946293890008238,-2.447351132987477e-13,1.9946293890008238,-17.7647241534662,-0.9720935121079173,0.9523047276057166,0.11988384363177763,0.9598210407071345
0.43000102043151855,-17.66937460127088,-0.899999999999994,0.41732922358646546,-3.164835336065068e-14,0.41732922358646546,-1.882538832980102,-2.1958545384657375e-13,1.882538832980102,-17.75553429248627,-0.9708981311454723,0.8982607614956715,0.1208608302309329,0.9063551930269358
0.43999624252319336,-17.665295411777553,-0.8999999999999941,0.399074206530364,-3.371717416749612e-14,0.399074206530364,-1.7701576030382484,-1.943705761424112e-13,1.7701576030382484,-17.746804444049147,-0.9696807061178754,0.8416616969107684,0.12181691010430101,0.8504315208375531
0.4500541687011719,-17.661369211930698,-0.8999999999999946,0.38183891833617933,-3.554452766837713e-14,0.38183891833617933,-1.657073844597267,-1.6899807273688947e-13,1.657073844597267,-17.73862526112949,-0.9684506345146067,0.7843033667584416,0.12272712639405509,0.7938474152263575
0.4600651264190674,-17.657627852038672,-0.8999999999999951,0.3658136666869989,-3.71099279860103e-14,0.3658136666869989,-1.5445190850341428,-1.4374426034425048e-13,1.5445190850341428,-17.731057297488395,-0.9672178007536605,0.7278631935474155,0.12356687553717896,0.7382774554671591
0.4701249599456787,-17.65402401628087,-0.8999999999999955,0.350844746232573,-3.842834354878233e-14,0.350844746232573,-1.4314112096411316,-1.1836634583941656e-13,1.4314112096411316,-17.724012690027433,-0.9659708178421932,0.6728573394862156,0.12432609639910952,0.6842470150072334
0.4799978733062744,-17.65062816178827,-0.8999999999999958,0.33726069484145954,-3.9474004312391764e-14,0.33726069484145954,-1.320408266318614,-9.346071309160332e-14,1.320408266318614,-17.71763122090361,-0.9647408204205966,0.6214523122595081,0.12496987102331607,0.6338930864714282
0.48999786376953125,-17.64731966176064,-0.8999999999999962,0.3246186315193976,-4.028248691675715e-14,0.3246186315193976,-1.207973551835593,-6.823383510798756e-14,1.207973551835593,-17.711661409690812,-0.9634878117535981,0.5725892161366186,0.12550399023384773,0.5861822771123033
0.5002017021179199,-17.644068245199318,-0.8999999999999966,0.31287813771790507,-4.0847400531943094e-14,0.31287813771790507,-1.093249975576597,-4.249340722112905e-14,1.093249975576597,-17.70605316692051,-0.9622047025159083,0.5266690176729691,0.1259095752589875,0.541510364922509
0.5100321769714355,-17.641043483792686,-0.8999999999999971,0.3026740269075098,-4.114324216549147e-14,0.3026740269075098,-0.9827202304639064,-1.7693945539398413e-14,0.9827202304639064,-17.70108060020031,-0.9609663863718253,0.48665868916051114,0.12615144230237038,0.5027433402148608
0.5200676918029785,-17.63805362978125,-0.8999999999999974,0.2933782206519943,-4.119378080099394e-14,0.2933782206519943,-0.8698892671508682,7.621838445641845e-15,0.8698892671508682,-17.696383707071814,-0.9597000054192143,0.4502491212686945,0.12623905257939821,0.46761155845356905
0.530003547668457,-17.635179723730012,-0.8999999999999977,0.2852899911090968,-4.0993526533758384e-14,0.2852899911090968,-0.7581754415318542,3.2686971228981387e-14,0.7581754415318542,-17.692076789691324,-0.9584477953250345,0.4188311978360539,0.12615900638552333,0.43741932647399817
0.5399942398071289,-17.632365480316082,-0.8999999999999982,0.2782764874430241,-4.054106946189575e-14,0.2782764874430241,-0.6458480221878635,5.788977549663683e-14,0.6458480221878635,-17.68802399422366,-0.9571861510388037,0.39173236358279007,0.12590814415081686,0.41146944654696066
0.5500614643096924,-17.629594849456936,-0.8999999999999988,0.2723443895434076,-3.983045332158972e-14,0.2723443895434076,-0.5326598806314295,8.328569924995048e-14,0.5326598806314295,-17.684197520633937,-0.9559203961976412,0.36901036466154225,0.125485067059014,0.38976294241814424
0.5600690841674805,-17.626894073541948,-0.899999999999999,0.2675766737240202,-3.887061537757235e-14,0.2675766737240202,-0.4201386711777946,1.0853198403403622e-13,0.4201386711777946,-17.680601539206332,-0.9546680718140242,0.35071916475585657,0.12490124913698403,0.37229592337685435
0.5701079368591309,-17.624227241271686,-0.8999999999999995,0.2639255720784919,-3.765399223851628e-14,0.2639255720784919,-0.30727087470165704,1.3385603224348024e-13,0.30727087470165704,-17.677165212014355,-0.9534211289852528,0.3363405926169081,0.12416472316447556,0.35852736676633734
0.5800504684448242,-17.62161643996715,-0.8999999999999998,0.26142620174663644,-3.6198401456263046e-14,0.26142620174663644,-0.19548114533292116,1.5893819548437502e-13,0.19548114533292116,-17.673873454681054,-0.9521892764904938,0.32554199358115016,0.12329559100643614,0.3481083054832447
0.5900387763977051,-17.619013137678486,-0.9000000000000002,0.26003453492598966,-3.4485053358338515e-14,0.26003453492598966,-0.08318009160781553,1.841350841213141e-13,0.08318009160781553,-17.670656590201162,-0.9509601201211244,0.3177354889809702,0.12230162910943503,0.34046076050082197
0.600200891494751,-17.61637295201723,-0.9000000000000005,0.259769792444168,-3.248358515381077e-14,0.259769792444168,0.031076537735212906,2.0977074353939408e-13,0.031076537735212906,-17.667455461587195,-0.949722422340769,0.3124386401314575,0.12118811920045901,0.33511858212062645
0.6100502014160156,-17.613811136971783,-0.9000000000000008,0.2606212071150274,-3.02951603480889e-14,0.2606212071150274,0.14181407090872516,2.346168264455472e-13,0.14181407090872516,-17.66440041622089,-0.9485366914040433,0.3093927563238634,0.12002937581607216,0.33185980281509453
0.6201987266540527,-17.611156961436272,-0.900000000000001,0.26263939399352315,-2.7784244933217723e-14,0.26263939399352315,0.2559170376021547,2.6021800871010843e-13,0.2559170376021547,-17.661264981718233,-0.9473232081536356,0.30789958164054354,0.11876718494562594,0.3300118128102845
0.6300065517425537,-17.60856695397054,-0.9000000000000014,0.26569016414709473,-2.5110730466007035e-14,0.26569016414709473,0.36619009739324077,2.849598781320278e-13,0.36619009739324077,-17.658248769466496,-0.946165240520988,0.30768305880953023,0.11750359053897912,0.32935688617052006
0.6400537490844727,-17.605877136548173,-0.9000000000000017,0.26993682101094146,-2.2120364532353554e-14,0.26993682101094146,0.47915378826745,3.103054420832122e-13,0.47915378826745,-17.65515334169154,-0.9449907677582988,0.3083481831091135,0.1161766350847183,0.32950813732941286
0.6501913070678711,-17.603114215839526,-0.9000000000000018,0.2752369464283067,-1.8884045076991453e-14,0.2752369464283067,0.5324595493308963,3.1832519669122885e-13,0.5324595493308963,-17.652020713618747,-0.943819632690595,0.309658059145497,0.11481884704409699,0.33025971784383856
